time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count,class
820293,7,C585,139,C7497,N14605,6,2,92,0
820293,70,C22069,N3241,C5736,2049,6,345,65580,0
820293,9,C13300,N18212,C2485,443,6,48,27156,0
820293,9,C2986,N19032,C3371,N457,6,3,152,0
820293,9,C2986,N21336,C3935,N457,6,3,152,0
820293,9,C2986,N21337,C3971,N457,6,3,152,0
820293,9,C2986,N21977,C3469,N457,6,3,152,0
820293,9,C2986,N23345,C24735,N457,6,3,152,0
820294,0,C13728,N4982,C1685,N732,6,5,856,0
820294,0,C13896,N3672,C366,445,6,1,52,0
820294,0,C14802,N10572,C231,80,6,10,3259,0
820294,0,C14802,N10573,C706,80,6,10,3259,0
820294,0,C14802,N10597,C706,80,6,10,3259,0
820294,0,C14802,N10598,C706,80,6,10,3259,0
820294,0,C14802,N10599,C231,80,6,10,3259,0
820294,0,C14802,N10601,C706,80,6,10,3259,0
820294,0,C14802,N13082,C231,80,6,10,3259,0
820294,0,C14802,N3792,C231,80,6,10,3259,0
820294,0,C14802,N624,C231,80,6,10,3259,0
820294,0,C14802,N7696,C706,80,6,10,3259,0
820294,0,C16245,N13175,C706,80,6,10,6717,0
820294,0,C1685,N732,C13728,N4981,6,4,413,0
820294,0,C1685,N732,C13728,N4982,6,4,414,0
820294,0,C1685,N732,C21639,N12416,6,4,414,0
820294,0,C1685,N732,C21639,N12725,6,4,413,0
820294,0,C19766,N561,C1922,80,6,6,2368,0
820294,0,C19766,N7634,C1922,80,6,5,1154,0
820294,0,C2148,N338,C6530,N20442,6,3,149,0
820294,0,C21639,N12416,C1685,N732,6,5,856,0
820294,0,C21639,N12725,C1685,N732,6,5,856,0
820294,0,C21676,N154,C612,N155,1,3,166,0
820294,0,C22253,N6212,C585,139,6,1,46,0
820294,0,C22324,N10431,C585,445,6,1,52,0
820294,0,C231,80,C14802,N10572,6,6,2226,0
820294,0,C231,80,C14802,N10599,6,6,2226,0
820294,0,C231,80,C14802,N13082,6,6,2226,0
820294,0,C231,80,C14802,N3792,6,5,2180,0
820294,0,C231,80,C14802,N624,6,6,2226,0
820294,0,C24113,N3099,C5736,445,6,2,148,0
820294,0,C2668,N1365,C612,88,6,5,525,0
820294,0,C2668,N1385,C612,88,6,4,399,0
820294,0,C2668,N1585,C612,88,6,6,2119,0
820294,0,C3173,N3097,C11926,445,6,1,52,0
820294,0,C366,445,C13896,N3672,6,1,46,0
820294,0,C528,88,C19934,N3136,6,5,359,0
820294,0,C528,88,C19934,N3851,6,5,1666,0
820294,0,C528,88,C19934,N3853,6,4,498,0
820294,0,C528,88,C19934,N3854,6,5,1728,0
820294,0,C528,88,C19934,N7368,6,4,1568,0
820294,0,C5736,445,C24113,N3099,6,1,91,0
820294,0,C585,139,C22253,N6212,6,1,46,0
820294,0,C585,445,C22324,N10431,6,1,46,0
820294,0,C612,389,C21676,N25175,17,1,193,0
820294,0,C612,88,C2668,N1365,6,5,2055,0
820294,0,C612,88,C2668,N1585,6,6,2100,0
820294,0,C612,N155,C21676,N155,1,3,166,0
820294,0,C6530,N20442,C2148,N338,6,4,195,0
820294,0,C706,80,C14802,N10573,6,6,2226,0
820294,0,C706,80,C14802,N10597,6,6,2226,0
820294,0,C706,80,C14802,N10598,6,6,2226,0
820294,0,C706,80,C14802,N10601,6,6,2226,0
820294,0,C706,80,C14802,N7696,6,6,2226,0
820294,0,C706,80,C16245,N13175,6,6,607,0
820294,0,C706,80,C9790,N12601,6,6,2226,0
820294,0,C706,80,C9790,N12602,6,6,2226,0
820294,0,C706,80,C9790,N4463,6,6,2226,0
820294,0,C706,80,C9790,N7482,6,6,2226,0
820294,0,C9790,N12601,C706,80,6,9,3199,0
820294,0,C9790,N12602,C706,80,6,9,3199,0
820294,0,C9790,N4463,C706,80,6,9,3199,0
820294,0,C9790,N7482,C706,80,6,9,3199,0
820294,1,C14802,N4234,C706,80,6,10,3259,0
820294,1,C14802,N548,C231,80,6,10,3259,0
820294,1,C14802,N7283,C231,80,6,10,3259,0
820294,1,C21676,N15502,C612,389,6,22,6445,0
820294,1,C21676,N15639,C612,389,6,9,2218,0
820294,1,C231,80,C14802,N548,6,6,2226,0
820294,1,C612,389,C21676,N15502,6,24,24345,0
820294,1,C612,389,C21676,N15502,6,28,29511,0
820294,1,C612,389,C21676,N15639,6,8,1058,0
820294,1,C706,80,C14802,N4234,6,6,2226,0
820294,11,C20704,N20376,C1707,N732,6,9,3542,0
820294,11,C5301,N12049,C1685,N732,6,9,2857,0
820294,20,C17144,N4128,C2588,N1,6,3,138,0
820294,3,C20837,N3301,C3873,80,6,11,4433,0
820294,3,C3873,80,C20837,N3301,6,9,3230,0
820294,30,C21676,N14719,C612,135,6,7,540,0
820294,30,C21676,N14843,C467,N738,6,7,875,0
820294,30,C21676,N14844,C467,135,6,9,782,0
820294,30,C21676,N3680,C612,N1324,6,13,4174,0
820294,30,C467,135,C21676,N14844,6,5,754,0
820294,30,C467,135,C21676,N14844,6,6,800,0
820294,30,C467,N738,C21676,N14843,6,4,390,0
820294,30,C467,N738,C21676,N14843,6,5,436,0
820294,30,C612,135,C21676,N14719,6,5,432,0
820294,30,C612,N1324,C21676,N3680,6,10,1676,0
820294,34,C5720,445,C2181,N641,6,2,186,0
820294,35,C1903,N410,C5720,445,6,4,278,0
820294,35,C2181,N641,C5720,445,6,4,278,0
820294,37,C1015,N306,C12259,N307,6,2,92,0
820294,38,C1015,N306,C12562,N336,6,2,92,0
820294,38,C1015,N306,C714,N15881,6,2,92,0
820294,4,C1823,N3657,C2127,445,6,26,8418,0
820294,4,C2127,445,C1823,N3657,6,24,6880,0
820294,41,C23594,N927,C5720,445,6,8,820,0
820294,41,C5720,445,C23594,N927,6,4,860,0
820294,48,C11313,N2968,C5721,445,6,69,12188,0
820294,48,C5721,445,C11313,N2968,6,76,42636,0
820294,5,C2696,N1461,C9883,445,6,6,1090,0
820294,6,C1685,N732,C5301,N12049,6,6,2982,0
820294,6,C1707,N732,C20704,N20376,6,6,2985,0
820294,6,C21676,N21245,C612,445,6,290,45914,0
820294,6,C612,445,C21676,N21245,6,286,48277,0
820294,6,C612,445,C21676,N21245,6,292,50425,0
820294,60,C11516,N4967,C23411,161,17,4,424,0
820294,60,C1593,N3423,C2588,N1,6,10,460,0
820294,60,C18621,N4199,C2588,N1,6,3,138,0
820294,60,C22253,N8050,C5721,445,6,20,2440,0
820294,60,C2588,N1,C1593,N3423,6,10,2162,0
820294,60,C2588,N1,C18621,N4199,6,3,138,0
820294,60,C5720,445,C7339,N15010,6,66,8208,0
820294,60,C5721,445,C22253,N8050,6,18,1552,0
820294,60,C7339,N15010,C5720,445,6,69,18522,0
820295,0,C12816,N3681,C2128,445,6,1,52,0
820295,0,C14001,N6110,C3873,80,6,4,812,0
820295,0,C14802,N11293,C231,80,6,10,3259,0
820295,0,C14802,N14337,C231,80,6,10,3259,0
820295,0,C14802,N1480,C706,80,6,10,3259,0
820295,0,C14802,N3684,C706,80,6,10,3259,0
820295,0,C14802,N3793,C231,80,6,10,3259,0
820295,0,C14802,N3796,C231,80,6,10,3259,0
820295,0,C14802,N3987,C231,80,6,10,3259,0
820295,0,C14814,N10418,C1685,N732,6,6,420,0
820295,0,C14814,N16505,C1685,N732,6,6,430,0
820295,0,C14814,N16598,C1707,N732,6,6,430,0
820295,0,C14814,N17158,C1707,N732,6,6,420,0
820295,0,C14814,N17159,C1685,N732,6,6,429,0
820295,0,C14814,N726,C1707,N732,6,6,429,0
820295,0,C1685,N732,C14814,N10418,6,4,372,0
820295,0,C1685,N732,C14814,N16505,6,4,372,0
820295,0,C1685,N732,C14814,N17159,6,4,372,0
820295,0,C1707,N732,C14814,N16598,6,4,376,0
820295,0,C1707,N732,C14814,N17158,6,4,376,0
820295,0,C1707,N732,C14814,N726,6,4,376,0
820295,0,C1707,N732,C21782,N1394,6,4,414,0
820295,0,C1707,N732,C21782,N1619,6,4,413,0
820295,0,C1812,N2611,C3734,N3775,6,1,187,0
820295,0,C1973,80,C431,N14703,6,5,448,0
820295,0,C1973,80,C431,N16650,6,5,448,0
820295,0,C1973,80,C5194,N16651,6,5,448,0
820295,0,C1973,80,C5194,N16742,6,5,448,0
820295,0,C1973,80,C5194,N16793,6,5,448,0
820295,0,C1973,80,C5194,N5427,6,5,448,0
820295,0,C2079,5061,C8468,N8802,6,1,46,0
820295,0,C2128,445,C12816,N3681,6,1,46,0
820295,0,C21782,N1394,C1707,N732,6,5,847,0
820295,0,C21782,N1619,C1707,N732,6,5,847,0
820295,0,C231,80,C14802,N11293,6,6,2226,0
820295,0,C231,80,C14802,N14337,6,6,2226,0
820295,0,C231,80,C14802,N3793,6,6,2226,0
820295,0,C231,80,C14802,N3796,6,6,2226,0
820295,0,C231,80,C14802,N3987,6,6,2226,0
820295,0,C231,80,C431,N17652,6,5,2148,0
820295,0,C2519,445,C17640,N3798,6,1,46,0
820295,0,C3873,80,C14001,N6110,6,2,881,0
820295,0,C431,N14703,C1973,80,6,7,1707,0
820295,0,C431,N16650,C1973,80,6,7,1707,0
820295,0,C431,N17652,C231,80,6,8,2811,0
820295,0,C4559,N154,C586,N155,1,2,120,0
820295,0,C5194,N16651,C1973,80,6,7,1689,0
820295,0,C5194,N16742,C1973,80,6,7,1698,0
820295,0,C5194,N16793,C1973,80,6,7,1698,0
820295,0,C5194,N5427,C1973,80,6,7,1689,0
820295,0,C586,N155,C4559,N155,1,2,120,0
820295,0,C5883,N19594,C706,80,6,1,46,0
820295,0,C706,80,C14802,N1480,6,6,2226,0
820295,0,C706,80,C14802,N3684,6,6,2226,0
820295,0,C706,80,C16223,N11321,6,7,4131,0
820295,1,C14802,N10701,C706,80,6,10,3259,0
820295,1,C14802,N10702,C706,80,6,10,3259,0
820295,1,C14802,N8778,C706,80,6,10,3259,0
820295,1,C2270,N10978,C5720,22,6,34,4052,0
820295,1,C5720,22,C2270,N10978,6,32,10298,0
820295,1,C706,80,C14802,N10701,6,6,2226,0
820295,1,C706,80,C14802,N10702,6,6,2226,0
820295,1,C706,80,C14802,N8778,6,6,2226,0
820295,10,C10946,N6196,C1685,N732,6,6,1223,0
820295,10,C19873,N4996,C1707,N732,6,6,1222,0
820295,12,C4559,N22971,C586,445,6,17,4367,0
820295,12,C586,445,C4559,N22971,6,14,1900,0
820295,12,C586,445,C4559,N22971,6,15,2418,0
820295,15,C486,N14544,C1707,N732,6,6,1223,0
820295,29,C467,N738,C21676,N15503,6,5,548,0
820295,34,C13847,N5273,C5720,445,6,4,278,0
820295,34,C5720,445,C13847,N5273,6,2,186,0
820295,38,C1015,N306,C9683,N684,6,2,92,0
820295,40,C5474,N543,C1970,N338,6,34,3730,0
820295,5,C1685,N732,C10946,N6196,6,4,2758,0
820295,5,C1707,N732,C19873,N4996,6,4,2764,0
820295,6,C1707,N732,C486,N14544,6,4,2761,0
820295,60,C13232,N3947,C2588,N1,6,3,138,0
820295,60,C13728,N13943,C2588,N1,6,3,138,0
820295,60,C16223,N11321,C706,80,6,9,4385,0
820295,60,C2588,N1,C13728,N13943,6,3,138,0
820295,60,C2588,N1,C27091,N2626,6,3,138,0
820295,60,C27091,N2626,C2588,N1,6,3,138,0
820295,60,C9192,N6746,C2588,N1,6,12,796,0
820295,61,C15682,N1879,C2588,N1,6,9,780,0
820295,61,C2588,N1,C15682,N1879,6,8,1294,0
820295,64,C1319,N143,C5763,N5894,6,513,216256,0
820295,64,C5763,N1611,C1007,N710,6,316,19496,0
820296,0,C10,139,C3322,N8829,6,1,48,0
820296,0,C12800,N11081,C706,80,6,7,2892,0
820296,0,C13811,N22009,C5463,445,6,1,52,0
820296,0,C14172,N24681,C706,80,6,1,46,0
820296,0,C1435,N23302,C612,389,17,1,193,0
820296,0,C1435,N7662,C528,88,6,4,417,0
820296,0,C1435,N9938,C528,88,6,5,543,0
820296,0,C1435,N9950,C528,88,6,6,2515,0
820296,0,C14802,N11306,C231,80,6,10,3259,0
820296,0,C15178,N19307,C1685,N732,6,5,856,0
820296,0,C15178,N2943,C1685,N732,6,5,856,0
820296,0,C1685,N732,C15178,N19307,6,4,414,0
820296,0,C1685,N732,C15178,N2943,6,4,413,0
820296,0,C17500,N154,C2174,N155,1,1,60,0
820296,0,C1973,80,C431,N16680,6,5,448,0
820296,0,C1973,80,C431,N23159,6,5,448,0
820296,0,C2174,N155,C17500,N155,1,1,60,0
820296,0,C231,80,C14802,N11306,6,6,2226,0
820296,0,C231,80,C431,N21061,6,5,2148,0
820296,0,C231,80,C431,N2635,6,5,2148,0
820296,0,C3388,1433,C6647,4031,6,9,1282,0
820296,0,C3388,1433,C6647,N18594,6,9,1276,0
820296,0,C3388,1433,C6647,N18675,6,9,1282,0
820296,0,C3388,1433,C6647,N20450,6,9,1276,0
820296,0,C3388,1433,C6647,N20469,6,10,3803,0
820296,0,C3388,1433,C6647,N20471,6,9,1271,0
820296,0,C3388,1433,C6647,N20633,6,9,1271,0
820296,0,C4081,N9314,C529,445,6,15,5335,0
820296,0,C4081,N9364,C529,445,6,86,12648,0
820296,0,C4081,N9430,C529,445,6,28,8425,0
820296,0,C431,N16680,C1973,80,6,7,1686,0
820296,0,C431,N21061,C231,80,6,8,2811,0
820296,0,C431,N22321,C706,80,6,8,2811,0
820296,0,C431,N23159,C1973,80,6,7,1686,0
820296,0,C431,N2635,C231,80,6,8,2811,0
820296,0,C528,389,C1435,N22171,17,1,195,0
820296,0,C528,445,C21900,N3801,6,1,46,0
820296,0,C528,88,C1435,N7662,6,4,435,0
820296,0,C528,88,C1435,N9938,6,5,2407,0
820296,0,C528,88,C1435,N9950,6,6,2530,0
820296,0,C529,445,C4081,N9171,6,27,4265,0
820296,0,C529,445,C4081,N9314,6,14,3025,0
820296,0,C529,445,C4081,N9364,6,83,9040,0
820296,0,C529,445,C4081,N9364,6,85,9274,0
820296,0,C529,445,C4081,N9430,6,27,4265,0
820296,0,C585,445,C9366,N934,6,1,46,0
820296,0,C612,389,C1435,N23302,17,1,193,0
820296,0,C706,80,C12800,N11081,6,6,3934,0
820296,0,C706,80,C21179,N14645,6,4,511,0
820296,0,C706,80,C431,N22321,6,5,2148,0
820296,1,C1386,N7800,C5721,445,6,23,6174,0
820296,1,C21179,N14645,C706,80,6,7,2962,0
820296,1,C2270,N11112,C5720,22,6,24,3532,0
820296,1,C5720,22,C2270,N11112,6,24,9770,0
820296,10,C10,445,C3322,N8483,6,672,227448,0
820296,10,C12318,N11366,C528,445,6,12,4037,0
820296,10,C528,445,C12318,N11366,6,8,1361,0
820296,10,C9845,N11321,C1685,N732,6,6,1213,0
820296,11,C1386,N13344,C585,445,6,12,3539,0
820296,12,C22228,N7232,C586,445,6,13,4321,0
820296,12,C586,445,C22228,N7232,6,9,1653,0
820296,12,C8383,N8555,C1707,N732,6,11,4001,0
820296,13,C5414,N18509,C1707,N732,6,15,10880,0
820296,15,C1435,N9948,C612,135,6,7,644,0
820296,15,C15806,N13773,C1685,N732,6,9,2894,0
820296,15,C612,135,C1435,N9948,6,5,504,0
820296,15,C994,N10406,C1707,N732,6,6,1222,0
820296,17,C16116,N3115,C3028,80,6,11,3302,0
820296,17,C3028,80,C16116,N3115,6,7,1238,0
820296,2,C4081,N9236,C529,445,6,32,9371,0
820296,2,C529,445,C4081,N9236,6,30,4841,0
820296,3,C1743,N5160,C17231,N25178,17,2,568,0
820296,31,C23932,N2754,C5720,445,6,24,3379,0
820296,35,C612,N1324,C1435,N9949,6,9,1536,0
820296,36,C6449,N3551,C5463,445,6,4,278,0
820296,38,C1015,N306,C994,N669,6,2,92,0
820296,5,C1685,N732,C9845,N11321,6,4,2758,0
820296,5,C1707,N732,C994,N10406,6,4,2764,0
820296,58,C2588,N1,C9192,N6746,6,12,2608,0
820296,59,C3568,N2018,C5721,445,6,39,9794,0
820296,6,C1685,N732,C15806,N13773,6,6,2982,0
820296,60,C10428,N9132,C2588,N1,6,5,230,0
820296,60,C2588,N1,C10428,N9132,6,5,546,0
820296,60,C2588,N1,C13232,N3947,6,3,138,0
820296,61,C14926,N3800,C5720,445,6,6,417,0
820296,61,C5721,445,C8441,N568,6,75,12388,0
820296,61,C8441,N568,C5721,445,6,84,30630,0
820296,65,C24474,N5348,C5721,2049,6,112,11424,0
820296,8,C1707,N732,C5414,N18509,6,10,3306,0
820296,8,C1707,N732,C8383,N8555,6,8,3212,0
820297,0,C1261,445,C16087,N14675,6,1,46,0
820297,0,C14814,N17160,C1685,N732,6,7,1262,0
820297,0,C15160,N12681,C706,80,6,8,3381,0
820297,0,C16087,N14675,C1261,445,6,1,52,0
820297,0,C1685,N732,C14814,N17160,6,5,2690,0
820297,0,C1685,N732,C1867,N117,6,4,413,0
820297,0,C1685,N732,C19406,N3507,6,4,414,0
820297,0,C1685,N732,C19406,N6839,6,4,413,0
820297,0,C1685,N732,C20811,N409,6,4,413,0
820297,0,C1685,N732,C20811,N661,6,4,414,0
820297,0,C1707,N732,C19723,N13097,6,4,413,0
820297,0,C1707,N732,C19723,N7389,6,4,414,0
820297,0,C1707,N732,C20269,N13508,6,4,414,0
820297,0,C1707,N732,C20269,N13619,6,4,413,0
820297,0,C18495,N1762,C22298,N6537,6,2,92,0
820297,0,C1867,N117,C1685,N732,6,5,857,0
820297,0,C1867,N2723,C1685,N732,6,5,857,0
820297,0,C19406,N3507,C1685,N732,6,5,847,0
820297,0,C19406,N6839,C1685,N732,6,5,847,0
820297,0,C19723,N13097,C1707,N732,6,5,847,0
820297,0,C19723,N7389,C1707,N732,6,5,847,0
820297,0,C20269,N13508,C1707,N732,6,5,847,0
820297,0,C20269,N13619,C1707,N732,6,5,847,0
820297,0,C20811,N409,C1685,N732,6,5,847,0
820297,0,C20811,N661,C1685,N732,6,5,847,0
820297,0,C2270,N12391,C5720,22,6,23,3480,0
820297,0,C231,80,C431,N19895,6,5,2148,0
820297,0,C231,80,C431,N19921,6,5,2148,0
820297,0,C231,80,C431,N22561,6,5,2148,0
820297,0,C431,N19921,C231,80,6,8,2811,0
820297,0,C431,N22561,C231,80,6,8,2811,0
820297,0,C528,389,C16553,N18415,6,12,6988,0
820297,0,C5720,22,C2270,N12391,6,22,9706,0
820297,0,C706,80,C15160,N12681,6,6,2739,0
820297,0,C706,80,C15160,N12681,6,7,4129,0
820297,1,C11643,N9673,C586,139,6,8,1191,0
820297,1,C586,139,C11643,N9673,6,7,1292,0
820297,10,C22102,N17288,C1685,N732,6,6,1222,0
820297,11,C528,445,C863,N10989,6,9,1654,0
820297,23,C366,445,C11751,N1081,6,12,1344,0
820297,24,C11751,N1081,C366,445,6,14,1964,0
820297,30,C18294,N7255,C5721,445,6,4,278,0
820297,30,C21474,N10148,C5721,445,6,4,278,0
820297,34,C16162,N5356,C5721,445,6,4,278,0
820297,38,C1015,N306,C11077,N986,6,2,92,0
820297,38,C1015,N306,C11080,N976,6,2,92,0
820297,38,C23269,445,C21248,N1644,6,12,1344,0
820297,39,C21248,N1644,C23269,445,6,14,1964,0
820297,42,C13352,N241,C5720,445,6,786,159579,0
820297,57,C15948,N4142,C5720,445,6,75,8560,0
820297,6,C1685,N732,C22102,N17288,6,4,2758,0
820297,63,C1947,N710,C4323,N791,6,73,5352,0
820297,9,C3688,N23117,C4847,N457,6,3,144,0
820297,9,C5720,22,C2270,N15008,6,18,2442,0
820298,0,C11492,N1161,C231,N326,6,1,46,0
820298,0,C12608,N2159,C5720,445,6,2,148,0
820298,0,C13289,N25085,C3028,80,6,7,949,0
820298,0,C13289,N25182,C3028,80,6,5,688,0
820298,0,C14814,N17161,C1685,N732,6,6,922,0
820298,0,C1685,N732,C14814,N17161,6,4,445,0
820298,0,C1685,N732,C7332,N1723,6,4,372,0
820298,0,C1685,N732,C7332,N3840,6,4,372,0
820298,0,C1707,N732,C7332,N8488,6,4,376,0
820298,0,C2174,N155,C920,N155,1,1,60,0
820298,0,C2668,N1374,C612,88,6,4,399,0
820298,0,C2668,N1376,C612,88,6,5,525,0
820298,0,C2668,N1377,C612,88,6,6,2119,0
820298,0,C3028,80,C13289,N25085,6,5,1019,0
820298,0,C3028,80,C13289,N25182,6,4,1973,0
820298,0,C431,N18772,C706,80,6,8,2811,0
820298,0,C431,N18974,C706,80,6,8,2811,0
820298,0,C431,N22340,C706,80,6,8,2811,0
820298,0,C431,N22920,C706,80,6,8,2811,0
820298,0,C431,N23709,C706,80,6,8,2811,0
820298,0,C431,N975,C706,80,6,8,2811,0
820298,0,C528,389,C418,N11046,6,8,3178,0
820298,0,C528,389,C418,N18835,17,1,195,0
820298,0,C528,389,C418,N25185,17,1,195,0
820298,0,C528,88,C418,N13276,6,5,360,0
820298,0,C528,88,C418,N9652,6,4,1572,0
820298,0,C5720,445,C18971,N535,6,1,117,0
820298,0,C612,88,C2668,N1374,6,4,417,0
820298,0,C612,88,C2668,N1376,6,5,2055,0
820298,0,C612,88,C2668,N1377,6,6,2100,0
820298,0,C706,80,C431,N18772,6,5,2148,0
820298,0,C706,80,C431,N18974,6,5,2148,0
820298,0,C706,80,C431,N22340,6,5,2148,0
820298,0,C706,80,C431,N22920,6,5,2148,0
820298,0,C706,80,C431,N23709,6,5,2148,0
820298,0,C706,80,C431,N975,6,5,2148,0
820298,0,C706,80,C992,N1360,6,10,4593,0
820298,0,C7332,N1723,C1685,N732,6,6,420,0
820298,0,C7332,N3840,C1685,N732,6,6,430,0
820298,0,C7332,N8488,C1707,N732,6,6,430,0
820298,0,C920,N154,C2174,N155,1,1,60,0
820298,1,C11643,N11310,C586,139,6,9,1277,0
820298,1,C18971,N535,C5720,445,6,2,402,0
820298,1,C586,139,C11643,N11310,6,8,1459,0
820298,13,C528,135,C16553,N1219,6,6,792,0
820298,13,C528,N1324,C16553,N18351,6,5,664,0
820298,13,C8827,N18934,C585,445,6,73,12398,0
820298,15,C15129,N9190,C529,445,6,13,4237,0
820298,15,C529,445,C15129,N9190,6,9,1653,0
820298,16,C18971,N2247,C585,445,6,12,3583,0
820298,16,C585,445,C18971,N2247,6,9,1526,0
820298,26,C1307,N5197,C5721,445,6,40,7300,0
820298,3,C4081,N10246,C529,445,6,300,46155,0
820298,3,C529,445,C4081,N10246,6,346,219426,0
820298,3,C529,445,C4081,N10246,6,377,258217,0
820298,35,C2121,N1066,C5720,445,6,4,278,0
820298,36,C12339,N6760,C2683,445,6,4,278,0
820298,36,C2683,445,C12339,N6760,6,2,186,0
820298,37,C1015,N306,C12465,N990,6,2,92,0
820298,5,C1707,N732,C16407,N16575,6,4,2764,0
820298,60,C12829,N3256,C5720,445,6,227,38121,0
820298,60,C992,N1360,C706,80,6,13,6290,0
820298,61,C202,N6127,C5721,445,6,70,29329,0
820298,63,C9988,N1083,C16926,N710,6,64,2944,0
820299,0,C1015,445,C15802,N8639,6,1,46,0
820299,0,C1065,88,C15266,N15849,6,6,1784,0
820299,0,C1065,88,C15266,N724,6,4,283,0
820299,0,C12159,N10344,C1707,N732,6,6,420,0
820299,0,C12159,N10388,C1685,N732,6,6,429,0
820299,0,C12159,N10389,C1707,N732,6,6,429,0
820299,0,C12159,N10394,C1707,N732,6,6,430,0
820299,0,C12159,N4319,C1685,N732,6,6,420,0
820299,0,C12159,N5249,C1685,N732,6,6,430,0
820299,0,C12864,N10427,C5096,445,6,1,52,0
820299,0,C15266,N10421,C231,80,6,9,3243,0
820299,0,C15266,N15222,C231,80,6,9,3243,0
820299,0,C15266,N15842,C706,80,6,9,3243,0
820299,0,C15266,N15849,C1065,88,6,6,1828,0
820299,0,C15266,N15944,C706,80,6,9,3243,0
820299,0,C15266,N16867,C706,80,6,9,3243,0
820299,0,C15266,N20249,C231,80,6,9,3243,0
820299,0,C15266,N2110,C706,80,6,9,3243,0
820299,0,C15266,N724,C1065,88,6,5,1782,0
820299,0,C15266,N756,C706,80,6,9,3243,0
820299,0,C15266,N8423,C706,80,6,9,3243,0
820299,0,C15802,N8639,C1015,445,6,1,46,0
820299,0,C1685,N732,C12159,N10388,6,4,372,0
820299,0,C1685,N732,C12159,N4319,6,4,372,0
820299,0,C1685,N732,C12159,N5249,6,4,372,0
820299,0,C1685,N732,C7332,N8502,6,4,372,0
820299,0,C1707,N732,C12159,N10389,6,4,376,0
820299,0,C1707,N732,C12159,N10394,6,4,376,0
820299,0,C1707,N732,C7332,N3820,6,4,376,0
820299,0,C1707,N732,C7332,N4434,6,4,376,0
820299,0,C17640,N4081,C2519,445,6,1,52,0
820299,0,C231,80,C15266,N10421,6,6,2226,0
820299,0,C231,80,C15266,N15222,6,6,2226,0
820299,0,C231,80,C15266,N15844,6,6,2226,0
820299,0,C231,80,C15266,N20249,6,6,2226,0
820299,0,C231,80,C431,N20558,6,5,2148,0
820299,0,C2519,445,C17640,N4081,6,1,46,0
820299,0,C3451,N15436,C706,80,6,8,2823,0
820299,0,C3451,N21496,C706,80,6,8,2823,0
820299,0,C3484,N19957,C706,80,6,7,2936,0
820299,0,C431,N10836,C706,80,6,8,2811,0
820299,0,C431,N20558,C231,80,6,8,2811,0
820299,0,C528,88,C15478,N25186,17,1,1412,0
820299,0,C585,139,C7288,N10340,6,1,46,0
820299,0,C585,445,C8998,N20375,6,1,46,0
820299,0,C706,80,C15266,N15842,6,6,2226,0
820299,0,C706,80,C15266,N15944,6,6,2226,0
820299,0,C706,80,C15266,N16867,6,6,2226,0
820299,0,C706,80,C15266,N2110,6,6,2226,0
820299,0,C706,80,C15266,N8423,6,6,2226,0
820299,0,C706,80,C27171,N11199,6,6,3934,0
820299,0,C706,80,C3451,N15436,6,5,2148,0
820299,0,C706,80,C3451,N21496,6,5,2148,0
820299,0,C706,80,C3484,N19957,6,4,511,0
820299,0,C706,80,C431,N10836,6,5,2148,0
820299,0,C7288,N10340,C585,139,6,1,46,0
820299,0,C7332,N3820,C1707,N732,6,7,481,0
820299,0,C7332,N4434,C1707,N732,6,6,420,0
820299,0,C7332,N8502,C1685,N732,6,6,429,0
820299,0,C8998,N20375,C585,445,6,1,46,0
820299,1,C1065,445,C5785,N1111,6,7,1429,0
820299,1,C15266,N15844,C231,80,6,9,3243,0
820299,1,C729,N7561,C5721,445,6,44,11948,0
820299,11,C4897,N17789,C1707,N732,6,9,2966,0
820299,12,C1435,N16559,C467,135,6,8,1300,0
820299,12,C1435,N9951,C467,N738,6,7,1499,0
820299,12,C467,135,C1435,N16559,6,6,884,0
820299,12,C467,N738,C1435,N9951,6,6,1888,0
820299,12,C528,445,C6922,N18520,6,9,1691,0
820299,14,C515,N2655,C529,445,6,13,4217,0
820299,14,C529,445,C515,N2655,6,9,1653,0
820299,14,C6387,N13224,C585,445,6,18,4114,0
820299,2,C5785,N1111,C1065,445,6,10,3991,0
820299,2,C586,139,C11643,N11311,6,9,1141,0
820299,35,C14496,N5423,C585,139,6,5,513,0
820299,37,C15266,N15946,C231,445,6,2688,147221,0
820299,37,C15266,N719,C754,445,6,484,32351,0
820299,37,C231,445,C15266,N15946,6,5054,6810394,0
820299,37,C231,445,C15266,N15946,6,5063,6822904,0
820299,37,C754,445,C15266,N719,6,869,1129387,0
820299,38,C1015,N306,C11775,N812,6,2,92,0
820299,38,C1015,N306,C184,N956,6,2,92,0
820299,5,C1707,N732,C13290,N11467,6,4,2760,0
820299,5,C2696,N1212,C9883,445,6,6,1090,0
820299,56,C13294,N383,C585,445,6,2996,428992,0
820299,56,C585,445,C13294,N383,6,2991,629806,0
820299,57,C2588,N1,C8435,N3698,6,9,1782,0
820299,57,C2588,N1,C924,N4585,6,4,618,0
820299,57,C8435,N3698,C2588,N1,6,8,368,0
820299,57,C924,N4585,C2588,N1,6,4,184,0
820299,59,C27171,N11199,C706,80,6,8,2940,0
820299,6,C1707,N732,C4897,N17789,6,6,2984,0
820299,60,C1019,N3761,C5720,445,6,45,5166,0
