time,user@domain,computer,process_name,start_end
466513,C16486$@DOM1,C16486,P255,Start
466513,C1654$@DOM1,C1654,P21,End
466513,C1654$@DOM1,C1654,P21,Start
466513,C1654$@DOM1,C1654,P54,End
466513,C1654$@DOM1,C1654,P54,Start
466513,C16587$@DOM1,C16587,P16,Start
466513,C17117$@DOM1,C17117,P10,Start
466513,C17117$@DOM1,C17117,P13,Start
466513,C17117$@DOM1,C17117,P14,Start
466513,C17117$@DOM1,C17117,P5,Start
466513,C17117$@DOM1,C17117,P6,Start
466513,C17117$@DOM1,C17117,P7,Start
466513,C17117$@DOM1,C17117,P8,Start
466513,C17117$@DOM1,C17117,P83,Start
466513,C17843$@DOM1,C17843,P13,Start
466513,C17843$@DOM1,C17843,P14,Start
466513,C18537$@DOM1,C18537,P16,Start
466513,C19308$@DOM1,C19308,P16,Start
466513,C19597$@DOM1,C19597,P16,Start
466513,C19707$@DOM1,C19707,P16,Start
466513,C19737$@DOM1,C19737,P265,Start
466513,C20185$@DOM1,C20185,P209,Start
466513,C2039$@DOM1,C2039,P5,Start
466513,C2095$@DOM1,C2095,P16,Start
466513,C2204$@DOM1,C2204,P16,Start
466513,C236$@DOM1,C236,P12,Start
466513,C236$@DOM1,C236,P5,Start
466513,C2660$@DOM1,C2660,P16,Start
466513,C346$@DOM1,C346,P13,Start
466513,C346$@DOM1,C346,P14,Start
466513,C346$@DOM1,C346,P9,Start
466513,C3636$@DOM1,C3636,P16,Start
466513,C4310$@DOM1,C4310,P47,End
466513,C5933$@DOM1,C5933,P16,Start
466513,C6631$@DOM1,C6631,P13,Start
466513,C6763$@DOM1,C6763,P16,Start
466513,C7873$@DOM1,C7873,P156,Start
466513,C802$@DOM1,C802,P59,Start
